,HEHV,IBT1,IBT2,LSHV,NLTV,P20V,RPM,SSHV,SSW1,TTEM,TTSW
45617.54074,1374.6038,305.7,13.6,1183.0906,0.11,18,0,1025.1144,696,62.1,0
45617.5408,1374.6038,305.7,13.6,1183.0906,0.11,18,0,1025.1144,723,62.1,0
45617.54086,1374.6038,304.6,13.6,1183.0906,0.11,18,0,1025.1144,712,62.1,0
45617.54091,1374.6038,303.5,13.6,1183.0906,0.11,18,0,1025.1144,725,62.1,0
45617.54097,1374.6038,304.6,13.6,1183.0906,0.11,18,0,1025.1144,726,62.1,0
45617.54103,1374.6038,304.6,13.6,1183.0906,0.11,18,0,1025.1144,713,62.1,0
45617.54109,1372.8442,305.7,13.6,1183.0906,0.11,18,0,1025.1144,715,62.1,0
45617.54115,1372.8442,303.5,13.6,1183.0906,0.11,18,0,1025.1144,706,62.1,0
45617.5412,1372.8442,305.7,13.6,1183.0906,0.11,18,0,1025.1144,701,62.1,0
45617.54126,1372.8442,304.6,13.6,1183.0906,0.11,18,0,1025.1144,714,62.1,0
45617.54132,1372.8442,305.7,13.6,1183.0906,0.11,18,0,1025.1144,688,62.1,0
45617.54138,1372.8442,304.6,13.6,1183.0906,0.11,18,0,1025.1144,709,62.1,0
45617.54144,1373.724,304.6,13.6,1183.0906,0.11,18,0,1025.1144,708,62.1,0
45617.54149,1373.724,304.6,13.6,1183.0906,0.11,18,0,1025.1144,729,62.1,0
45617.54155,1373.724,305.7,13.6,1183.0906,0.11,18,0,1025.1144,730,62.1,0
45617.54161,1373.724,303.5,13.6,1183.0906,0.11,18,0,1025.1144,709,62.1,0
45617.54167,1373.724,304.6,13.6,1183.0906,0.11,18,0,1025.1144,720,62.1,0
45617.54172,1373.724,304.6,13.6,1183.0906,0.11,18,0,1025.1144,732,62.1,0
45617.54178,1372.8442,304.6,13.6,1183.0906,0.11,18,0,1025.1144,707,62.1,0
45617.54184,1372.8442,304.6,13.6,1183.0906,0.11,18,0,1025.1144,717,62.1,0
45617.5419,1372.8442,305.7,13.6,1183.0906,0.11,18,0,1025.1144,724,62.1,0
45617.54196,1372.8442,305.7,13.6,1183.0906,0.11,18,0,1025.1144,711,62.1,0
45617.54201,1372.8442,305.7,13.6,1183.0906,0.11,18,0,1025.1144,708,62.1,0
45617.54207,1372.8442,304.6,13.6,1183.0906,0.11,18,0,1025.1144,711,62.1,0
45617.54213,1374.6038,305.7,13.6,1183.0906,0.11,18,0,1025.1144,719,62.1,0
45617.54219,1374.6038,304.6,13.6,1183.0906,0.11,18,0,1025.1144,728,62.1,0
45617.54225,1374.6038,305.7,13.6,1183.0906,0.11,18,0,1025.1144,728,62.1,0
45617.5423,1374.6038,304.6,13.6,1183.0906,0.11,18,0,1025.1144,718,62.1,0
45617.54236,1374.6038,304.6,13.6,1183.0906,0.11,18,0,1025.1144,720,62.1,0
45617.54242,1374.6038,304.6,13.6,1183.0906,0.11,18,0,1025.1144,746,62.1,0
45617.54248,1373.724,305.7,13.6,1183.0906,0.11,18,0,1025.1144,708,62.1,0
45617.54253,1373.724,304.6,13.6,1183.0906,0.11,18,0,1025.1144,723,62.1,0
45617.54259,1373.724,304.6,13.6,1183.0906,0.11,18,0,1025.1144,702,62.1,0
45617.54265,1373.724,304.6,13.6,1183.0906,0.11,18,0,1025.1144,717,62.1,0
45617.54271,1373.724,305.7,13.6,1183.0906,0.11,18,0,1025.1144,712,62.1,0
45617.54277,1373.724,303.5,13.6,1183.0906,0.11,18,0,1025.1144,725,62.1,0
45617.54282,1373.724,305.7,13.6,1183.0906,0.11,18,0,1025.1144,707,62.1,0
45617.54288,1373.724,305.7,13.6,1183.0906,0.11,18,0,1025.1144,684,62.1,0
45617.54294,1373.724,304.6,13.6,1183.0906,0.11,18,0,1025.1144,694,62.1,0
45617.543,1373.724,303.5,13.6,1183.0906,0.11,18,0,1025.1144,702,62.1,0
45617.54306,1373.724,305.7,13.6,1183.0906,0.11,18,0,1025.1144,714,62.1,0
45617.54311,1373.724,303.5,13.6,1183.0906,0.11,18,0,1025.1144,714,62.1,0
45617.54317,1371.9644,306.8,13.6,1183.0906,0.11,18,0,1025.1144,745,62.1,0
45617.54323,1371.9644,304.6,13.6,1183.0906,0.11,18,0,1025.1144,725,62.1,0
45617.54329,1371.9644,305.7,13.6,1183.0906,0.11,18,0,1025.1144,731,62.1,0
45617.54334,1371.9644,305.7,13.6,1183.0906,0.11,18,0,1025.1144,729,62.1,0
45617.5434,1371.9644,305.7,13.6,1183.0906,0.11,18,0,1025.1144,704,62.1,0
45617.54346,1371.9644,303.5,13.6,1183.0906,0.11,18,0,1025.1144,721,62.1,0
45617.54352,1373.724,304.6,13.6,1183.0906,0.11,18,0,1025.1144,751,62.1,0
45617.54358,1373.724,304.6,13.6,1183.0906,0.11,18,0,1025.1144,707,62.1,0
45617.54363,1373.724,305.7,13.6,1183.0906,0.11,18,0,1025.1144,720,62.1,0
45617.54369,1373.724,303.5,13.6,1183.0906,0.11,18,0,1025.1144,710,62.1,0
45617.54375,1373.724,304.6,13.6,1183.0906,0.11,18,0,1025.1144,724,62.1,0
45617.54381,1373.724,305.7,13.6,1183.0906,0.11,18,0,1025.1144,703,62.1,0
45617.54387,1372.8442,305.7,13.6,1183.0906,0.11,18,0,1025.1144,720,62.1,0
45617.54392,1372.8442,305.7,13.6,1183.0906,0.11,18,0,1025.1144,706,62.1,0
45617.54398,1372.8442,305.7,13.6,1183.0906,0.11,18,0,1025.1144,742,62.1,0
45617.54404,1372.8442,305.7,13.6,1183.0906,0.11,18,0,1025.1144,717,62.1,0
45617.5441,1372.8442,304.6,13.6,1183.0906,0.22,18,0,1025.1144,719,62.1,0
45617.54416,1372.8442,304.6,13.6,1183.0906,0.22,18,0,1025.1144,699,62.1,0
45617.54421,1374.6038,69.7,13.6,1183.0906,24.42,21.1,0,1025.1144,730,62.1,0
45617.54427,1374.6038,14.5,13.6,1183.0906,30.36,21.8,0,1025.1144,717,62.1,0
45617.54433,1374.6038,14.5,13.6,1183.0906,30.47,21.8,0,1025.1144,724,62.1,0
45617.54439,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,726,62.1,0
45617.54444,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,717,62.1,0
45617.5445,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,700,62.1,0
45617.54456,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,719,62.1,0
45617.54462,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,734,62.1,0
45617.54468,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,729,62.1,0
45617.54473,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,733,62.1,0
45617.54479,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,719,62.1,0
45617.54485,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,720,62.1,0
45617.54491,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,717,62.1,0
45617.54497,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,708,62.1,0
45617.54502,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,718,62.1,0
45617.54508,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,724,62.1,0
45617.54514,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,702,62.1,0
45617.5452,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,711,62.1,0
45617.54525,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,710,62.1,0
45617.54531,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,713,62.1,0
45617.54537,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,745,62.1,0
45617.54543,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,720,62.1,0
45617.54549,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,735,62.1,0
45617.54554,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,732,62.1,0
45617.5456,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,716,62.1,0
45617.54566,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,726,62.1,0
45617.54572,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,732,62.1,0
45617.54578,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,719,62.1,0
45617.54583,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,718,62.1,0
45617.54589,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,727,62.1,0
45617.54595,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,716,62.1,0
45617.54601,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,713,62.1,0
45617.54606,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,709,62.1,0
45617.54612,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,707,62.1,0
45617.54618,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,711,62.1,0
45617.54624,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,711,62.1,0
45617.5463,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,713,62.1,0
45617.54635,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,721,62.1,0
45617.54641,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,701,62.1,0
45617.54647,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,723,62.1,0
45617.54653,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,724,62.1,0
45617.54659,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,715,62.1,0
45617.54664,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,720,62.1,0
45617.5467,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,714,62.1,0
45617.54676,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,732,62.1,0
45617.54682,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,725,62.1,0
45617.54688,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,720,62.1,0
45617.54693,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,701,62.1,0
45617.54699,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,721,62.1,0
45617.54705,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,714,62.1,0
45617.54711,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,714,62.1,0
45617.54716,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,730,62.1,0
45617.54722,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,731,62.1,0
45617.54728,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,735,62.1,0
45617.54734,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,717,62.1,0
45617.5474,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,712,62.1,0
45617.54745,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,711,62.1,0
45617.54751,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,723,62.1,0
45617.54757,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,723,62.1,0
45617.54763,1374.6038,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,740,62.1,0
45617.54769,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,748,62.1,0
45617.54774,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,718,62.1,0
45617.5478,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,730,62.1,0
45617.54786,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,704,62.1,0
45617.54792,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,764,62.1,0
45617.54797,1372.8442,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,720,62.1,0
45617.54803,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,754,62.1,0
45617.54809,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,713,62.1,0
45617.54815,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,709,62.1,0
45617.54821,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,699,62.1,0
45617.54826,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,717,62.1,0
45617.54832,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,709,62.1,0
45617.54838,1373.724,13.4,13.6,1183.0906,30.47,21.8,0,1025.1144,713,62.1,0
45617.54844,1373.724,13.4,13.6,1183.0906,30.47,21.8,2.6,1025.1144,701,62.1,0
45617.5485,1373.724,13.4,13.6,1183.0906,30.47,21.8,2.6,1025.1144,718,62.1,0
45617.54855,1373.724,13.4,13.6,1183.0906,30.47,21.8,7.8,1025.1144,731,62.1,0
45617.54861,1373.724,13.4,13.6,1183.0906,30.47,21.8,7.8,1025.1144,721,62.1,0
45617.54867,1373.724,13.4,13.6,1183.0906,30.47,21.8,7.8,1025.1144,763,62.1,0
45617.5489,599.5,6.9,12.5,877.8,21.34,14.9,0,912.5,722,98.1,3.6
45617.54896,599.5,6.9,12.5,877.8,30.14,21.5,0,912.5,702,63,0
45617.54902,599.5,6.9,12.5,1177.8118,30.47,21.8,0,1025.1144,687,62.1,4915.2
45617.54907,599.5,6.9,12.5,1181.331,30.47,21.8,0,1025.1144,733,62.1,0
45617.54913,599.5,6.9,12.5,1181.331,30.47,21.8,0,1025.1144,687,62.1,4915.2
45617.54919,599.5,6.9,12.5,1181.331,30.47,21.8,0,1025.1144,696,62.1,0
45617.54925,1367.5654,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,709,62.1,0
45617.54931,1367.5654,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,695,62.1,0
45617.54936,1367.5654,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,715,62.1,0
45617.54942,1367.5654,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,688,62.1,0
45617.54948,1367.5654,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,701,62.1,0
45617.54954,1367.5654,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,710,62.1,0
45617.54959,1371.0846,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,709,62.1,0
45617.54965,1371.0846,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,689,62.1,0
45617.54971,1371.0846,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,693,62.1,0
45617.54977,1371.0846,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,715,62.1,0
45617.54983,1371.0846,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,724,62.1,0
45617.54988,1371.0846,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,710,62.1,0
45617.54994,1371.0846,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,696,62.1,0
45617.55,1371.0846,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,698,62.1,0
45617.55006,1371.0846,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,696,62.1,0
45617.55012,1371.0846,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,703,62.1,0
45617.55017,1371.0846,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,690,62.1,0
45617.55023,1371.0846,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,701,62.1,0
45617.55029,1371.9644,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,699,62.1,0
45617.55035,1371.9644,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,714,62.1,0
45617.55041,1371.9644,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,706,62.1,0
45617.55046,1371.9644,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,724,62.1,0
45617.55052,1371.9644,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,692,62.1,0
45617.55058,1371.9644,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,700,62.1,0
45617.55064,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,700,62.1,0
45617.55069,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,710,62.1,0
45617.55075,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,697,62.1,0
45617.55081,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,721,62.1,0
45617.55087,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,702,62.1,0
45617.55093,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,705,62.1,0
45617.55098,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,693,62.1,0
45617.55104,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,696,62.1,0
45617.5511,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,684,62.1,0
45617.55116,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,715,62.1,0
45617.55122,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,708,62.1,0
45617.55127,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,682,62.1,0
45617.55133,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,700,62.1,0
45617.55139,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,708,62.1,0
45617.55145,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,692,62.1,0
45617.5515,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,706,62.1,0
45617.55156,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,702,62.1,0
45617.55162,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,712,62.1,0
45617.55168,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,688,62.1,0
45617.55174,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,697,62.1,0
45617.55179,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,690,62.1,0
45617.55185,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,701,62.1,0
45617.55191,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,717,62.1,0
45617.55197,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,692,62.1,0
45617.55203,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,698,62.1,0
45617.55208,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,702,62.1,0
45617.55214,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,684,62.1,0
45617.5522,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,712,62.1,0
45617.55226,1373.724,6.9,13.6,1183.0906,30.47,21.8,1.3,1025.1144,689,62.1,0
45617.55231,1373.724,6.9,13.6,1183.0906,30.47,21.8,1.3,1025.1144,705,62.1,0
45617.55237,1374.6038,6.9,13.6,1183.0906,30.47,21.8,5.2,1025.1144,696,62.1,0
45617.55266,599.5,6.9,12.5,877.8,27.83,19.8,0,912.5,672,70.2,3.6
45617.55272,599.5,6.9,12.5,877.8,30.47,21.7,0,912.5,657,62.1,4915.2
45617.55278,599.5,6.9,13.6,1180.4512,30.47,21.8,0,1025.1144,644,62.1,0
45617.55284,599.5,6.9,13.6,1180.4512,30.47,21.8,0,1025.1144,700,62.1,4915.2
45617.55289,599.5,6.9,13.6,1180.4512,30.47,21.8,0,1025.1144,691,62.1,0
45617.55295,599.5,6.9,13.6,1180.4512,30.47,21.8,0,1025.1144,697,62.1,0
45617.55301,1369.325,6.9,13.6,1180.4512,30.47,21.8,0,1025.1144,669,62.1,0
45617.55307,1369.325,6.9,13.6,1180.4512,30.47,21.8,0,1025.1144,677,61.2,0
45617.55313,1369.325,6.9,13.6,1180.4512,30.47,21.8,0,1025.1144,682,61.2,0
45617.55318,1369.325,6.9,13.6,1181.331,30.47,21.8,0,1025.1144,658,61.2,0
45617.55324,1369.325,6.9,13.6,1181.331,30.47,21.8,0,1025.1144,672,61.2,0
45617.5533,1369.325,6.9,13.6,1181.331,30.47,21.8,0,1025.1144,655,61.2,0
45617.55336,1371.0846,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,657,61.2,0
45617.55341,1371.0846,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,701,61.2,0
45617.55347,1371.0846,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,693,61.2,0
45617.55353,1371.0846,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,678,61.2,0
45617.55359,1371.0846,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,684,61.2,0
45617.55365,1371.0846,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,673,61.2,0
45617.5537,1372.8442,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,660,61.2,0
45617.55376,1372.8442,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,661,61.2,0
45617.55382,1372.8442,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,649,61.2,0
45617.55388,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,684,61.2,0
45617.55394,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,659,61.2,0
45617.55399,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,683,61.2,0
45617.55405,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,679,61.2,0
45617.55411,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,691,61.2,0
45617.55417,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,691,61.2,0
45617.55422,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,694,61.2,0
45617.55428,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,705,61.2,0
45617.55434,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,684,61.2,0
45617.5544,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,672,61.2,0
45617.55446,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,677,61.2,0
45617.55451,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,657,61.2,0
45617.55457,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,684,61.2,0
45617.55463,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,652,61.2,0
45617.55469,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,677,61.2,0
45617.55475,1371.9644,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,694,61.2,0
45617.5548,1371.9644,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,679,61.2,0
45617.55486,1371.9644,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,675,61.2,0
45617.55492,1371.9644,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,667,61.2,0
45617.55498,1371.9644,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,646,61.2,0
45617.55503,1371.9644,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,683,61.2,0
45617.55509,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,654,61.2,0
45617.55515,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,674,61.2,0
45617.55521,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,653,61.2,0
45617.55527,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,680,61.2,0
45617.55532,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,679,61.2,0
45617.55538,1372.8442,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,654,61.2,0
45617.55544,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,660,61.2,0
45617.5555,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,643,61.2,0
45617.55556,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,682,61.2,0
45617.55561,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,655,61.2,0
45617.55567,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,684,61.2,0
45617.55573,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,671,61.2,0
45617.55579,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,682,61.2,0
45617.55584,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,674,61.2,0
45617.5559,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,665,61.2,0
45617.55596,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,662,61.2,0
45617.55602,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,671,61.2,0
45617.55608,1373.724,6.9,13.6,1183.0906,30.47,21.8,0,1025.1144,689,61.2,0
45617.55613,1372.8442,6.9,13.6,1183.9704,30.47,21.8,0,1025.1144,665,61.2,0
45617.55637,599.5,6.9,12.5,877.8,21.34,14.9,0,912.5,706,97.2,3.6
45617.55642,599.5,6.9,12.5,877.8,30.14,21.5,0,912.5,673,62.1,4915.2
45617.55648,599.5,6.9,12.5,1179.5714,30.47,21.8,0,1024.2346,661,61.2,0
45617.55654,599.5,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,661,61.2,4915.2
45617.5566,599.5,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,662,61.2,0
45617.55666,599.5,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,672,61.2,0
45617.55671,1367.5654,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,672,61.2,0
45617.55677,1367.5654,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,667,61.2,0
45617.55683,1367.5654,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,674,61.2,0
45617.55689,1367.5654,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,664,61.2,0
45617.55694,1367.5654,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,672,61.2,0
45617.557,1367.5654,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,656,61.2,0
45617.55706,1370.2048,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,679,61.2,0
45617.55712,1370.2048,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,682,61.2,0
45617.55718,1370.2048,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,687,61.2,0
45617.55723,1370.2048,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,679,61.2,0
45617.55729,1370.2048,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,658,61.2,0
45617.55735,1370.2048,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,704,61.2,0
45617.55741,1371.0846,6.9,12.5,1182.2108,30.47,21.8,0,1025.1144,667,61.2,0
45617.55747,1371.0846,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,675,61.2,0
45617.55752,1371.0846,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,646,61.2,0
45617.55758,1371.0846,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,646,61.2,0
45617.55764,1371.0846,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,675,61.2,0
45617.5577,1371.0846,6.9,13.6,1182.2108,30.47,21.8,0,1025.1144,686,61.2,0
